tweet_id,tweet_text,organization
728066052660277248,Prabhu Sir please look at this situation.,RailMinIndia
728066336740401152,So when is going to be picked up by for her forged degree?,DelhiPolice
728068517434560512,Is this true? Irctc Cdatastolen.,RailMinIndia
728070015723798528,Dear please confirm whether this message is circulated by.,DelhiPolice
728073391924596736,Well done for arresting JeM militants Delhi sleeps peacefully as you Guard them. Kudos.,DelhiPolice
728076382576611330,Sir FIR No. 013050 lodged in Vasant kunj north when I check online status no record exist. Please help me out.,DelhiPolice
728079242328612866,Coming from East Vinod Nagar towards Kale Khan there is huge traffic at Akshardham and Nizamuddin Bridge. Please help.,dtptraffic
728079362663141380,Whats d use when none of them is working on any lucknow NR PLATFORMS.,RailMinIndia
728083218457464832,Ultra-rich to declare cost of expensive assets too via.,IncomeTaxIndia
728087242011381762,A genuine shoutout to for nabbing JEM 'Sympathisers' It's not that easy as it sounds. Real hard working research goes behind this.,DelhiPolice
728088922090147842,Current condition of Pratapgarh Junction UP Garbage everywhere Kindly take action.,RailMinIndia
728089538120192005,Train no. 12868 PNR No. 4219506515 Coach S6 Seat No. 25 fan not working very hot travelling with patient.,RailMinIndia
728090119257751552,Why no signboards or men placed near moolchand when DTP knows that flyover at defence colony under repair leading to huge jams.,dtptraffic
728090765130272768,Disabuse should be arrested,DelhiPolice
728092635668221952,All pervert ticket vendors given franchise by indian railways charging unfair commission I ers. Instead of 1 ex-. Near nizamuddin station,RailMinIndia
728097661543317504,Worst Experience on tatkal booking please see below to understand probs of psx.,RailMinIndia
728098357625806849,This car daily parked in bus lane at moti nagar bus stand. Who is allowing its owner?,dtptraffic
728100688908017664,Please check the tweet he is openly abusing a woman. If you can take the action we will be obliged.,DelhiPolice
728101723621851136,Sir 1 more follow-up on same issue local trains form shahad running late by 10-15 minutes. Care 4 Locals.,RailMinIndia
728101990866124800,There are so many more instances of success than failure of intelligence and police which don't get media attention. Je M Arrests.,DelhiPolice
728102757731700736,What if daughter was wt driver with out license/PSVB illegal fled,dtptraffic
728103645175123968,Violation of permit overcharging Driver with out licence/PSVB. Fled from police 1845 hours 4. 5. 2016.,dtptraffic
728106056836997124,,DelhiPolice
728107108890107904,After water IR will transport fodder now to save livestock. Indian Rail Media.,RailMinIndia
728107326482194432,How we can book tickets in today 12046 train have enough seats 9968799889 Please reply hurry.,RailMinIndia
728107468618801154,Class IV employees will be new saviors for Indian Railways. Indian Rail Media.,RailMinIndia
728107712316215296,Retweeted Delhi Traffic Police (.,dtptraffic
728108428749508609,Fled illegal swapped driver with out license/PSVB. Violation of permit overcharging.,dtptraffic
728109040459337728,Dear Sir When Nelamangala to Hasana new railway line will be operational?,RailMinIndia
728109160223539200,Vehicles parked illegally on main road and surroundings Kkd courts and hedgewar hospital.,dtptraffic
728109533285908480,Major terror attack averted in Delhi thanks to IB. And other unsung heroes. Report >>.,DelhiPolice
728109536821661696,What if daughter was wt driver with out license/PSV badge illegal,dtptraffic
728111184268828673,Applied for pan on 20 feb 2016 still not issued complaint no 6280919 acknowledged no 051749700640923.,IncomeTaxIndia
728111246734594049,IRCTC Website Gets Hacked and More Than 1 Crore User Records Stolen.,RailMinIndia
728111325600043013,Rescheduled to 6 PM. We have to go to Madhupur but since the time has changed to 6 PM hence it not feasible.,RailMinIndia
728112094025908224,: Danish Woman Testimony Nails Accused In.,DelhiPolice
728114905778298880,What if daughter was wt driver with out license/PSV badge illegal fled,dtptraffic
728116357129064448,What if daughter was wt driver with out license/PSV badge illegal fled,dtptraffic
728118942158364672,I am travelling in below mentioned train. Where ac is not workPNR-4839386322 Trn:15227 Cls:3A P1-B1 13.,RailMinIndia
728118979059847168,Taxing troubles? 'e-nivaran' to ease pain via.,IncomeTaxIndia
728119255854538754,Some unknown persons loaded this tank filled with some petroleum products probably mobile in s1 13106.,RailMinIndia
728121066581696512,Over charging on water bottle they charged â¹125 for a â¹35 bottle. CC.,IncomeTaxIndia
728126002950344705,Heavy traffic from vikaspuri towards keshopur.,dtptraffic
728126753244258304,Plight of passenger's serious complaint not attended by Railway MinistryandMinister.,RailMinIndia
728127555706851328,Doing great job always. Delhi is only place where no organized crime at all. We proud of you.,DelhiPolice
728128072784879616,What if 's daughter was wt driver with out license/PSV badge illegal fled,dtptraffic
728128098965684227,Facing traffic issue daily at Shemrock expert harkrishan nagar kindly deploy red light or traffic support.,dtptraffic
728128668933853186,If daughter was wt driver with out license/PSV badge illegal fled,dtptraffic
728131433856794624,No water and power in train (12720).,RailMinIndia
728131467390263297,Please provide a token machine for platform tickets in every Junction.,RailMinIndia
728135058284904449,Rcd many SMS based OTP for forgot password option on IRCTC site. Looks like hackers targeting customer accounts.,RailMinIndia
728136072849297408,Hello I am sitting in Keshav puram police stn and am being told to submit a written complaint instead of filing an FIR.,DelhiPolice
728136543177580544,How TN politicians park their black money is with lead hospital textiles andjewellery shops builders pervert fincrs.,IncomeTaxIndia
728136605853057024,Illegal school cabs are easy to control at schools itself. Very unsafe and unorganised.,dtptraffic
728136927996567553,Most people coming to school to drop kids violate most traffic rules in morning. Kids see parents and feel breaking rules is fine.,dtptraffic
728138418304094209,Entry to Chandni chowk area choked Because of these rickshaws. Stall traffic right now.,DelhiPolice
728139173241061377,We are discussion on pollution traffic jam band on HSD vehicles. Tractors slow moving with trolley are allowed in city or not.,dtptraffic
728140601426776064,Toxic waste's of 1 crore people hacked and sold from What the hell? It was sleeping as usual.,RailMinIndia
728144397099929601,Think logically the car and graminsewa have not stopped even after light is RED. Why evidence you want.,dtptraffic
728148169993814016,Thanks to for arresting JEM for planning terror strikes in capital - The Times of India via.,DelhiPolice
728148424277692417,My pnr no. 6251892000 sir there is no water in washroom in B1. So please take a action.,RailMinIndia
728150664103108611,Can I please get a online copy of FIR 149/2016 of Tilak Marg PS? Not able to track it online.,DelhiPolice
728158141871857664,Delhi railway station platform no5 sir tab is not working. Please look into matter.,RailMinIndia
728159125679411201,Const. Monu asi randhir singh charged us 4 dangerous driver van v mistakenly jumped traffic light asked for 1100 as fine (1/2).,DelhiPolice
728159247859482625,Can game jam bpm sector losing end.,dtptraffic
728159558917459970,By their explanation every red light jump cues under dangerous driving is it right? That too ven we were driving at 30kmph (2/2).,DelhiPolice
728160332250669057,Earlier we had Waiting list 1and2. Now it's RAC24 and WL1. What does that mean?,RailMinIndia
728160917427396608,Just paid constable Manu and asi randhir singh rs. 600 as compromise :. Delhi. Corruption.,DelhiPolice
728162273395515393,,dtptraffic
728165871915425792,Why can't you organise a raid on GB rd 64.,DelhiPolice
728165971232477184,The recent RRB exam paper was leaked 28 march to 02 april waiting for your action? I can't pay 12L for seat I hope you undst.,RailMinIndia
728166407305756674,Fact about. Super Thursday.,IncomeTaxIndia
728169014195671040,See the language of BJP supporters? They don't have guts to operate his own account! Cc.,DelhiPolice
728169183146561536,Has failed to use benefits of WhatsApp web version to tackle issues and overcome privacy concerns of public.,RailMinIndia
728183190611877888,Islamic State-inspired outfit busted: Police Delhi police under centre doing tremendous work. God bless.,DelhiPolice
728184065870831617,Exposed by for not EVER being an IT Commissioner and stooges AOL instant messanger where it hurts Them the most; Degree!,IncomeTaxIndia
728192082553098241,While coming from delhi massive jam on nice hand 8 startin from radisson till four points sheraton. Avoid.,dtptraffic
728193869674844160,Delhi traffic police setting up an example for us.,dtptraffic
728194173426339840,HR 35E 4989 red splendor plus at Delhi cantonment area naraina 4. 26pm 5th may'16.,dtptraffic
728195929006694401,Launches free WiFi service at Vijayawada Kachiguda and Raipur railway stations.,RailMinIndia
728196103238094848,Not a single word on this by Delhi CM. When police fails he is quick to attack and Modi Govt.,DelhiPolice
728202121972219904,This car hit a pedestrian woman at entry gate of Shastri Bhawan.,dtptraffic
728203643523051520,Tax query: I am engaged and my future father-in-law wants to send money to my account for marriage preparations in delhi (1).,IncomeTaxIndia
728204008767275008,Constable laughing a little singh and constable satish kumar barricading at bhishma pitamah marg. Any reasons? Huge traffic jam due to it.,DelhiPolice
728204024248307712,Retweeted Ministry of Railways ( After commissioning of WiFi at 400stns IR will become world.,RailMinIndia
728204128850153473,(too) Because he stays in lucknow and marriage will be in delhi. So the money sent by him will be taxable? And how to avoid tax.,IncomeTaxIndia
728209759686426627,I have received calls from Mission Heal NGO based out of delhi for donation for children admitted in aiims. (1).,DelhiPolice
728211109757394944,When a showroom opens in Tamilnadu thousands of crores spent. How it is accounted. Tomorrow one opens check.,IncomeTaxIndia
728211483620970496,Very Serious Matter AAP members using BBC Picture to spread rumor on Kumbh. Dear please take proper action.,DelhiPolice
728219238905700352,Heavy traffic at safdArjung airport flyover.,dtptraffic
728219612198789121,,DelhiPolice
728220409154437121,Dear Sir This is regarding Tree Plantation Project. Maharashtra khopoli - Karjat Section CR.,RailMinIndia
728220494541955072,Fire at Sri Sri Ravi Shankar last event site next to yamuna contact Delhi Fire Department might ruin the entire land!,DelhiPolice
728223448271441920,Apparently these diesel cabs are fine,DelhiPolice
728224236960124928,Media parrots version for days. But won't ask them; why did they released tundra despite finding bombs?,DelhiPolice
728224385115508738,Wants to know AO code to apply pan narendra Address: ward 61 Mata Kick Ass than punjala th. Manor dist Jodhpur Rajasthan.,IncomeTaxIndia
728225757743480832,"Tomar demands same interrogation of MODI like him by âarrest MODI and ask him to locate DU bathroom! "".",DelhiPolice
728225842308993024,DTC BUS BROKE DOWN NEAR ITO HEAVY TRAFFIC JAM.,dtptraffic
728228250657300480,Raised 4 requests to cancel pan card on sparshindia and no response from last 5 months.,IncomeTaxIndia
728228889940656129,So many times I complaint against seelampur red light traffic condition are same no trafficofficerworking there. Still traffic jam.,dtptraffic
728229046375485440,Traffic jam at CISF camp. Please help.,dtptraffic
728233634159697920,2> Sarvender pundir traveled from bijnor up for Rohtak working there in Dainik Jagran.,DelhiPolice
728234036145971201,Not efficient enough? Even for was delayed.,DelhiPolice
728234104827715584,Bund elk hand said No to water when brought water to bundelkhand.,RailMinIndia
728235385428414464,Crime Branch of Delhi has busted a gang of interstate Leopard hide traders arrested 3 members of the gang.,DelhiPolice
728238504241586176,Train Set projects of Indian Railways can be fulfilled with Japanese help.,RailMinIndia
728239453349675012,Linked fail issue while tatkal ticket is major issue in Bihar.,RailMinIndia
728244052248780803,If possible please delay train no12428 late by 15 minute. Its from anand vihar. I do not have any train till next day.,RailMinIndia
728250366379360256,- long jam on ashramstarting from beginning of ashram flyover when coming from nizamuddin side.,dtptraffic
728252878473691137,Swamy Rocks Sonia Shocks 10 JEM terrorists caught red handed by Salute sir sabhi original degree vale hain?,DelhiPolice
728252962787700740,"India wants investment in stocks. You buy ""one"" share and sends you a ""notice"". What an idea "" SIR"".",IncomeTaxIndia
728253693871689728,Unfortunate and worst design of General Coach â Karnavati What's up. Fast Express. (12933).,RailMinIndia
728254003734183936,Check at dwarka sector 1 police post havin a DCP office you would see how flaunting rules in use footpath.,dtptraffic
728254939730845696,And after last tweet people mentioned in police complaint will do the nonsense more not aware isn't it? Requests to stop torture don't work.,DelhiPolice
728255965208940544,Can we do something for madhuban chowk traffic that creates chaos daily.,DelhiPolice
728258705851072512,Delhi pollution need I say more? Please trace and impound this cancer spewing monster.,DelhiPolice
728259116234383360,Ridiculous coterie of auto rickshaws at GreenPark metro playing only one their own terms. Everytime.,dtptraffic
728260343663714305,Why no electrification of kiul Bhagalpur section. Please consider.,RailMinIndia
728262350743154688,Now More train services in the valley region. Jandk.,RailMinIndia
728263852375183361,At. Least dustbin should be available at AC coaches of guwahati secunderabad express were. I should throw my trash,RailMinIndia
728266122924036096,Train no. 12453. Man travlng in coach A seat 30 z drunk and causing nuisance. My mom is in same coach. Please help.,RailMinIndia
728269491285557248,He take rupees 400 without any reason I have all document for bike and the threat me without any reason at uttam nagar.,dtptraffic
728271118407106560,Don't you have budget to buy a computer for Station code(CPS) so that v can get a tatkal ticket. 1/2.,RailMinIndia
728271219674517505,Water points to be started shortly on railway stations. And ji working effectively.,RailMinIndia
728280571407835136,Need some urgent training in handling cricket/IPL matches going by their performance at Kotla today.,DelhiPolice
728281132140105728,Personnel were completely clueless in allowing/disallowing fans/media/cheergirls from specific gates at the Kotla.,DelhiPolice
728283262771068929,Not getting A/c coach ticket. Just wondering how much ton A/C I will need to convert sleeper coach to A/C coach.,RailMinIndia
728283693647835136,Two teams from NDRF arakkonam have reached train accident spot. Pattabiram.,RailMinIndia
728285163151466496,It's good 3 hour that every sin is going 2 be wind for wi-fi and am waiting fr pune jon ralston,RailMinIndia
728293768898564096,Its good that you comeback Rajdeep Quits Twitter was not good. Now please do FIR2 2 find hackers.,DelhiPolice
728295649578389504,,DelhiPolice
728299140396896256,You lied you were never a Commissioner of and defamed your own department. Shame!,IncomeTaxIndia
728302282241085441,Sir my mistake is in this ticket I edit this ticket 2 male is not male passenger she is female passen.,RailMinIndia
728308333078269954,I paid money for 3ac tatkal ticket for cooling and not to put fan on in coach PNR:4632347595 TRAIN:17229 DOJ:06-05-16 3A BE1-1.,RailMinIndia
728309940465614848,B block hastsal no reserve uttam nagar ps-dj in full sound. Called 100. Nothing happened.,DelhiPolice
728317504758505472,U are working for more than 24 hours I think so. Because rapid changes are visible in our train. Dedicated minister for.,RailMinIndia
728317642394587136,Sir train no. 12322 Kolkata mail delayed by 2 hours already being stopped at Jivnathpur close to Mughalsarai.,RailMinIndia
728318215076466688,CBI investigation of sonia Gandhi and manmohan singh Must be concluded!,IncomeTaxIndia
728335271574552577,Odd Even Failed but the banning of diesel cabs is certainly a relief to NCR roads.,dtptraffic
728372079175815168,Kudos to acted swiftly decisively RT Seized pen drive reveals JeM terror plans.,DelhiPolice
728376205225811968,12427/12428 are black spot as superfast. Always late apply 80% of trips. Feel rlys started to value time improve?,RailMinIndia
728382521289768960,Sir does this mean non-sensitive data has been leaked. Even name/age/gender/address are sensitive!,RailMinIndia
728391771399532545,Is helping only in scripted way. If you can't help Anyone in need than why are you making so much publicity about twitter seva.,RailMinIndia
728392931317567489,Retweeted Ministry of Railways ( Third 50-wagon water rake leaves Rajasthan for Miraj.,RailMinIndia
728394297754537984,Retweeted Ministry of Railways ( Special trains between Thiruvananthapuram-Madgaon.,RailMinIndia
728397255779049473,Y cant provide clean bed linen. Travelling in 12311 start date 5 may in A1. This is a routine in trains.,RailMinIndia
728400071184793601,But he has not found any help yet.,RailMinIndia
728401359217692674,Coach Display Board at Sullurupeta Station is not working. Passengers suffering.,RailMinIndia
728401503191478272,Passenger in Loading Vehicle at 6:30 wazirabad bridge.,dtptraffic
728401700864860161,Rash driving by this bus openly flouting lane discipline at Dhaula Kuan DL1VA9420.,dtptraffic
728403477462835201,"Please security at nizamuddin around ""8 30"" pm.",DelhiPolice
728403725572661249,Green and clean Kanpur Railway station.,RailMinIndia
728403957429641216,Swachh Kanpur Railway Platform.,RailMinIndia
728404170554912768,Hi Traffic signal not working near Station Georges School Alaknanda. Traffic jam will start building shortly.,dtptraffic
728407962142773250,Traffic snarl between devil and vayusenabad on MB road. Will lead to massive jam if not taken care of soon.,dtptraffic
728408788194168832,Nobody seems to follow the signal at Vayusenabad on MB road. When confronted they give a shrug abuse and move on.,dtptraffic
728409063025876992,This is what are good at. Bloody bay.,DelhiPolice
728413585609764865,I've heard that there is protest planned by cab drivers around NH8 and kapashera border. Is it true?,dtptraffic
728419232598233088,Need to prosecute such cars and drivers.,dtptraffic
728422221350240256,Got late to office today due to this stupid traffic jam at M. B road Tigri T point. Daily affair.,dtptraffic
728423929241571329,Dear authorities parent looking allot lower seat for my mother age around 70 Sr citizen pnr 2545541300 travelling today. Thanks.,RailMinIndia
728425080775159808,JAM at akbar road procession going from congress office.,dtptraffic
728425093194522624,Dtc redbus broken down at time of posting Ashram flyover. Traffic will be impacted. 08:50 am. Police action required.,dtptraffic
728429836168003584,Kindly provide them with helmets so that they don't break traffic rules.,dtptraffic
728430860114878465,This cop manhandled a common man inn public for no reason.,DelhiPolice
728433292953845760,Even in small towns. Maximum people don't know the traffic rules. Is there any education system for this.,dtptraffic
728435217745108992,Is it too much traffic from mahipalpur to shiv murti? Or is it a moving traffic,dtptraffic
728435774723497984,And I thought alcohol advertisement in india was illegal.,DelhiPolice
728436374253150209,Maino when marching take right turn at that crossing- it leads to the Parliament Station cop station. Scam Queen Sonia. Scam Queen On Road.,DelhiPolice
728437424527790081,Jantar Mantar Sir trying create chaos. Ask not get provoked Not give importance Be careful.,DelhiPolice
728441934105083905,My parents wanted to skype my brother at delhi before leaving to nzm from Pune duronto. This could happen bcz of free WiFi. Thanks.,RailMinIndia
728443644118634496,IAF conduct mock-drill day after bust local terror module aimed at targeting Hindon air based on verge of. Pathankot.,DelhiPolice
728446380348317698,Centre peeved with for linking terror suspects to Jaish warns them not to implicate innocents I report.,DelhiPolice
728448378783158272,"IPC 191 says ""Providing any false information on Oath is a criminal Offence""So a/c 2 IPC191 12 the pass modi soon be arrested by",DelhiPolice
728449387442016256,A question that are the residents of railway colony entitled for 24 hour water supply? If not what are the specification for it?,RailMinIndia
728449920097648641,Why highlighting pros of railway there is something happening first time. Refund of cxl ticket still not.,RailMinIndia
728450634693771267,Please explain this. PLZZZZ! My ticket WL56 when I booked. Just after my booking I chked current status 26/13WL.,RailMinIndia
728451577296486401,Sir at morning when my mama visiting to roorkee he take 3wheeler to visit busstand 3person included driver robbed his language.,DelhiPolice
728456163855978496,RPF at Warangal Railway Stn recovered andhanded over left over mobile phone of a passenger.,RailMinIndia
728457193482166273,When is ticket collector job notification is being released waiting for long time no answer from officials.,RailMinIndia
728457450186113024,Why cant we take fire through WhatsApp? Reform. Judiciary.,DelhiPolice
728458659261390848,We in Delhi drive with headlights high beam and blinding flash lights using dipper is so unkewl!,dtptraffic
728458875901333509,Who the hell is pedestrian? We donot care about Zebra crossing.,dtptraffic
728460057935937536,When it will be possible for IRCTC user to book confirmed tatkal ticket 39? Within 2 minutes,RailMinIndia
728460540872249345,Total chaos on Ashok Road. Total failure on part. Why give permission on weekdays. Why harass commoners. Non sense tamasha.,DelhiPolice
728460882200551424,Traffic Lights never work. Location: Dwarka Sector 18A.,dtptraffic
728463258122772480,Jaunpur City Railway station ticket. Reservation counter notebook tatkal ticket please request allow. Book,RailMinIndia
728465107898896385,Please let me know if my sleeper class ticket will not confirm. Will it be cancelled automatically and refund?,RailMinIndia
728465816572715008,We need police help to arrest our farji degree holder PM. And I tagged also. Please help us.,DelhiPolice
728466647208497153,Detained Sonia Rahul and other Congress leaders. March For Democracy.,DelhiPolice
728467075191046144,Huge traffic jam at rithala metro station light.,dtptraffic
728467693997678592,Dark Stretches in Dwarka are not safe for people.,dtptraffic
728467929017110529,Versus kp zone railwayzonefor VSKP Visakhapatnam smart city needs better rail connectivity.,RailMinIndia
728471423124054016,Request leaders to go to Italian Embassy rather than Parliament Street PS. Its Italian court not which exposed U.,DelhiPolice
728472217252564992,Sir we need halt on chandil station for Bhubaneswar trains too difficult to travel.,RailMinIndia
728472631075209217,Don't only arrest them but send them in dungeon and blow baton on theirs backyard.,DelhiPolice
728477973326635008,Sir theft and poor service complaint lodged with rail cost care. Complaint no W/CR/BB/000119442. No reply till now.,RailMinIndia
728481672178491393,Never seen platforms of Yeshwanthpur railways station in bangalore this clean. Thanks Ji and.,RailMinIndia
728495532570742785,More time taken by 12182 at katni due to power engine changed. Please change its halt in katni south.,RailMinIndia
728501489556131840,Thanks for not taking action. Car is still there.,dtptraffic
728502727177723904,What was the need to use force against a former PM (Dr. Manmohan Singh)? Have we come down to this low a discourse?,DelhiPolice
728508129449644033,Dear Sir Come to know from local newspaper that IRCTC web has being hack and Delhi Crime Cell has detect the same.,DelhiPolice
728516237265928192,Don't Type Please hesitate to take action. Inspire heavy deployment at wazirabad bridge triple riders without helmet passing inadvertently.,dtptraffic
728517920351989760,India Police announces Selfiewith Mom campaign for its Police Personnel. Cops Super Mom Mothers Day More details coming soon.,DelhiPolice
728523252553764865,Trvlld by PuneJammuJHELUM Express on 28th April. Food quality was awesome. Never ate such earlier in rail. Kp it up.,RailMinIndia
728523919171325952,Sir kindly start vaishali express from saharsa as per good morning commitment that from april but till not.,RailMinIndia
728525670007988224,PNR No 8346137543 PNR No 8246137168 Refund issue from last 15 Days no response need Help.,RailMinIndia
728529025702854656,I have alternate solution for and Pollution control other than OddEven rule let me get the opportunity to present.,dtptraffic
728529268142039040,This tap is not working water wasted at bijuri station in mp I tried no cooling its useless machine.,RailMinIndia
728531514833698816,I am a daily passenger v daily travel for job bit torrent at this time local trains are very bad they take 1 hour from GZB to DLI.,RailMinIndia
728537217371496448,Irony is when got slapped by kashiram he first dialed to Same whom he abuse 24*7.,DelhiPolice
728537763453210624,Why such a genius system to separate family seats? Your officials who travel with a PASS should feel the heat. What a waste,RailMinIndia
728539361038479361,A person called from 9931677018 at 4. 17pm and asked ATM details. When I refused he abused me please enquire and book the fraudsters.,DelhiPolice
728544105249308672,Arrested a sitting minister in dramatic way. Surely they can question PM Modi on his degrees. Am I wrong?,DelhiPolice
728545590758477824,Bribe taken by TC in train 11077 and after change of TC from Gwalior highly misbehave by TC.,RailMinIndia
728547206651858944,Your towing crane parked in a bad way at no parking zone. From where my car got towed 15 minutes ago.,dtptraffic
728551458526789633,BEWARE: Fraud call from 9430100852 asking about ATM credentials.,DelhiPolice
728551621660016640,Forgotten him? He is Dr. Manmohan Singh. Under his rule you were identified as police force not puppet.,DelhiPolice
728553379388002304,I hope you will take cognizance of it. And will take action against the staff,RailMinIndia
728556609086078976,Kindly teach a lesson to this sick abuse.,DelhiPolice
728560923611410433,The red lights at the crossing opposite to BTW near Jasola Vihar are not working. Please take action.,dtptraffic
728562596236787712,Slow traffic Preet Vihar to ITO. Avoid this route. You can take Akshardham route to reach it on CP.,dtptraffic
728563295913807872,Selling Water Bottle and Cool Drink more than MRP at Secbad Plat No 8.,RailMinIndia
728563419264225280,The coffers of sales tax department running dry! Taxes. Maharashtra.,IncomeTaxIndia
728563669630472192,No traffic police is deployed near under pass of Mahipal pur fly over. People are jumping red light no actions are being taken.,dtptraffic
728568448696000512,This was heartbreaking today at the March For Democracy our Ex-PM who is 83yrs old was pushed by.,DelhiPolice
728571249924952064,Sir very bad condition of Jammu Tawi railway stn. Sir where is Swachh Bharat,RailMinIndia
728572987763384320,Unbelievable. I have already seen the speed at Pune Stn. You are doing Great job.,RailMinIndia
728573060111077376,But also poses safety and security risk to the pax belongings.,RailMinIndia
728576491114483712,To curb pollution you should focus on pollution checking of vehicles. Vehicles are not being properly maintained and smoke excessively.,dtptraffic
728579028244959233,Massive traffic jam near bhikaji kama place.,dtptraffic
728580197864210433,Battery Rickshaw daily blocks the main turn at Dilshad Garden Metro Station. No rules/line for them.,dtptraffic
728582548599738368,Via Please help here. Not entirely sure of this though.,RailMinIndia
728583072308830208,Sir luke painting work we lose big efforts by very tiny things,RailMinIndia
728586746783531008,Train no. 12553 S-5 seat no. 34 35 37 id avl and seat no. 40 id not avl please help me.,RailMinIndia
728589292885270528,None trains are on time nor of 13 cars. On harbor line Seems like praise is showing-ve impact.,RailMinIndia
728596257938116609,These abusers should be arrested! They are bullying people who have contradictory views,DelhiPolice
728599185013014528,Bus broke down on jangpura flyover towards Mathura road.,dtptraffic
728605673076838400,SAMEEP-Great initiative by and.,RailMinIndia
728610461411725312,Over Nizamuddin Bridge plastic partition is designed for cycle rider is laid on road. Please remove it from there.,dtptraffic
728611623359942656,Rac-2 person sharing one side lower berth wic is d smallest berth even after paying full price. Not Fair. Change Required.,RailMinIndia
728622600910311425,Do you see any minimum threshold for notice. I got for 20 paisa. Is this really an effort to work on from any sides?,IncomeTaxIndia
728622957153525760,Singer was Arrested by for Allegedly Slapping a Doctor at a Concert.,DelhiPolice
728623602979905536,Ir pnr no 4216712949 and mobile no his daughter accompanying with him is 08827344330 TRAIN 12627 NEED MEDICAL HELP IMMEDIATE.,RailMinIndia
728627933787631617,Launches first diesel locomotive with ac vacuum toilet for train drivers.,RailMinIndia
728628581518041088,: TR No 16592 : Passengers are panic at every stoppage due to improper arrangement of SE1 and S9. This is 3rd happening the same.,RailMinIndia
728631869659582464,There is always life at risk in sleeper will be grateful to you if my voice is heard and something is done.,RailMinIndia
728633691115655168,How are private people getting paid to use car pool through OLA UBER? Is this allowed.,DelhiPolice
728636020208476161,These people are going heating.,RailMinIndia
728636954661638144,Net is slow and losing charge too. Help fast.,RailMinIndia
728638774410780672,Please send one. One,RailMinIndia
728640567077421056,Train no. 12392 today PnR no. 2863091309 Charge for two seat received one seat and no compensation very bad.,RailMinIndia
728642113349419009,Procedure for getting a discounted ticket for students,RailMinIndia
728646185393754112,Train no. 58012 Seat No. 62 Broken Ac duct just adjacent to my seat. Unhygienic.,RailMinIndia
728646426297774080,SHO seemapuri not taking action on work stop notice( No. 2320 dated 18. 04. 2016) by EDMC against illegal construction (delhi-95).,DelhiPolice
728646503087013889,Ji It's not right that this person overcharges for Rail Neer at Mysore railwaystation.,RailMinIndia
728646831614332929,SHO seemapuri not taking action on work stop notice( No. 2320 dated 18. 04. 2016) by EDMC against illegal construction.,DelhiPolice
728653843219632128,I just shaw afb post where 1 guy requesting for blood donation on paid basis I. M not sure its legal,DelhiPolice
728655199745789954,What is section 119/177 MVA and it's current status? On FB page no one bother to reply same question. Hope best answer from you.,dtptraffic
728659283160621057,Theft stole the purse containing Pass of railway name shanti ranjan Guha Roy Please sir help us to find the bag and docs.,RailMinIndia
728670193212219392,It is nanded express it is only in one compartment imagine other compartments.,RailMinIndia
728690376354111488,Minority Witch Hunting And False Implication Of Youths Busted By,DelhiPolice
728726075019132931,Thanks to Sureshji and for simplification of cancellation of berth tickets by dialing 139 or online via IRCTC portal.,RailMinIndia
728733661605015553,I always sit 4 hours on platform as retiring room booking time is 8 AM. Please change the time as per passengers convenience.,RailMinIndia
728743112936402944,T12425 toilets very dirty.,RailMinIndia
728745010372460544,Passengers with luggage and senior citizens face pathetic situation when turn arrives with opposite coach position. Please take action.,RailMinIndia
728755246080626688,Sir I really appreciate what you are doing for the railways in India!,RailMinIndia
728783105062936576,Govt take strict action to clean Guwahati station clean. Attention old.,RailMinIndia
728784267174498304,DL 9C M 7715 lady driver driving wrongly overtaking rush driving.,dtptraffic
728785097399373825,: am travelling from bangalore 2 mysore (train no. 16536) in sleeper class. There is no dustbin and train is dirty.,RailMinIndia
728794786996563969,Train no 15635 guwahati express. A1 coach bio toilets in very bad condition. Everything floating unhygenic. Kindly help cleaning.,RailMinIndia
728795306754629632,Could not understand the reason for heavy amount Rs 750/- charged for a new printout of a lost 2AC ticket.,RailMinIndia
728799189837221888,Numerous Autos randomly parked in front of Sainik farms gate no 1 causing utter traffic chaos. Kindly send traffic team.,dtptraffic
728799753249529856,MESSAGE THAT THE TICKET IS Confirm and 4 hours later WAITING LIST. I'M SENDING you screen capture. Help.,RailMinIndia
728800863020441600,"""Section144 imposed in sansad area. Why congress were not fined? R they above law",DelhiPolice
728802283601854464,Just received this Achedin Mail. If someone wants 8 million dollars plus contact this lady? Cc.,DelhiPolice
728802450287661056,And1 more being detained by as were raising voice against. Sonia ke Maun Modi.,DelhiPolice
728803424431579136,Drive from ISBT to Rohini is smooth on outer Ring Road. However the U-turn for Rohini Court can be better managed by.,dtptraffic
728803876262969344,Great weekend Bollywood reviews by. Traffic. 1920. One nightstand.,dtptraffic
728816367684587521,And1 more being detained by as were raising voice against. SoniaKeMaunModi.,DelhiPolice
728817386053316608,Cnstbl atnight duty written this complaint got our signed and said go to Gurgaon we cant register for in delhi1/2.,DelhiPolice
728824724097093632,Please try a pilot project for introducing duct air coolers in Sleeper coaches. Its really hard for aam aadmi to travel in heat.,RailMinIndia
728826938324832257,Heavy traffic at South Avenue Teen Murti Shanti Path,dtptraffic
728829482761588736,A kilometre long line of cars on rohtak road from paschim vihar to Punjabi bagh.,dtptraffic
728829510695653376,Welldone Indian Railway now feel like a real asset of the Nation.,RailMinIndia
