id,urgency,grievance,department
724404055632695296,URGENT,please investigate money trails before it its too late.,Security & Law Enforcement
724411158690717696,URGENT,schedule xxvi shows disabled are exempt still and volunteers unaware at majority of places. odd even dobara.,Security & Law Enforcement
724411895269060608,URGENT,- car tyres stolen from shiv nagar jail road tilak nagar please suggest.,Security & Law Enforcement
724434818302353408,URGENT,regular traffic jam despite odd-even. odd even failed.,Security & Law Enforcement
724444490593931264,URGENT,huge traffic jam from east vinod nagar through akshardham and nizamuddin bridge up to kale khan. please inform staff and help!,Security & Law Enforcement
724445446714757121,URGENT,seem to have failed in fulfilling pm narendra modi's vision of timely disposal of public grievances.,Municipal Governance & Community Services
724447658019028992,URGENT,massive jam expected on ring road between bhikaji and moti bagh due to a dtc bus breakdown.,Security & Law Enforcement
724447914903388160,URGENT,raidywala rickshaw rtv cover more than half of road that create jam.,Security & Law Enforcement
724455515007279104,NORMAL,finally happy 2 see presence of and joint forces at dabri more against the menacing wrong lane motorists,Security & Law Enforcement
724461569057267714,URGENT,mahipalpur merging traffic towards gurgaon major cause of traffic jam on nh8.,Security & Law Enforcement
724462954150662144,URGENT,promotion policy needs review. 200 sister complain of being in the same post for 15 years.,Security & Law Enforcement
724467037439823872,NORMAL,hope the department questions the source of funds of kanhaiya kumar when he openly claimed that he earns only â¹3k a month.,Municipal Governance & Community Services
724471952572747776,URGENT,very important. hope and the rats are roping in schools.,Security & Law Enforcement
724476194075369472,URGENT,auto outside mandi house metro not moving charging 30/pasngr on a sharing basis. drama.,Security & Law Enforcement
724481656111960064,URGENT,auto outside mandi house metro not moving charging 30/pasngr on a sharing basis. drama.,Security & Law Enforcement
724481728811831296,URGENT,auto outside mandi house metro not moving charge 30/pasngr on a sharing basis. drama.,Security & Law Enforcement
724481808872689664,URGENT,auto outside mandi house metro not moving charging 30/pasngr on a sharing basis. drama.,Security & Law Enforcement
724483762881351680,URGENT,please do something at under âdwarka mod metro stationâ traffic probs as rtv buses and gramin seva vehicles always gathered there.,Security & Law Enforcement
724490834943438848,URGENT,sir please find the fir detail against my complaint mentioned below fir no- nd-sr-000116 please do the needful asap.,Security & Law Enforcement
724499797135228928,URGENT,huge encroachment near azadpur mandi and near azadpur metro stn. please remove theme for smooth traffic.,Security & Law Enforcement
724504459590643712,NORMAL,uttam nagar se redhi rickshaw hat jaayein typing one handed traffic smooth hold on jayega. kuch karein!,Security & Law Enforcement
724505383579058176,URGENT,"problem of public drinking and encroachment in mukherjee nagar raised on 31/march. no action taken. video dy. no"". is 5768/e-mail.",Security & Law Enforcement
724507978381053952,URGENT,so would he be fine with rs 100 500 or his license will be ceased directly? (contd).,Security & Law Enforcement
724520411610783744,NORMAL,is ertiga zdi+ shvs exempt from odd even rule as claimed at maruti showrooms?,Security & Law Enforcement
724524384698814465,NORMAL,how to identify whether my vehicle (registration of up 14) is hybrid or not?,Security & Law Enforcement
724524400469524482,URGENT,now a days so many laws are being misused to frame innocent like asaram bapu ji. is misuse of law not a crime.,Security & Law Enforcement
724528314652758016,URGENT,whatsapp. this. chakka jam at rama road in front of moti nagar ps traffic blc,Security & Law Enforcement
724539048606359552,URGENT,look into this tweet. trace this internet protocol address and lodge a case of harassment.,Security & Law Enforcement
724546481122873348,NORMAL,haha and this guy tweet hiding his real identity. will suspend his account?,Security & Law Enforcement
724552255488200704,NORMAL,can we ask all administrator offices schools and colleges to install water dispensers outside for people,Security & Law Enforcement
724556368120684545,NORMAL,it will be a collective effort by citizens for citizens to ensure nobody succumbs to a heatstroke.,Security & Law Enforcement
724557154838032384,URGENT,a deathmatch i received from a user which i already flagged with kindly take strict action.,Security & Law Enforcement
724558655992016897,NORMAL,dear sir please confirm if the new maruti ertiga and ciaz car shvs (smart hybrid car) is exempt under odd-even scheme or not.,Security & Law Enforcement
724572255343239169,URGENT,police presence at mg road is next to 0 seen lot of violation of odd-even.,Security & Law Enforcement
724608650208264192,URGENT,dear make every effort to fine the mps who violated odd even rule today,Security & Law Enforcement
724609352431206400,NORMAL,dear were the parliamentarians fined for not abiding to oddeven?,Security & Law Enforcement
724614153738948608,URGENT,soon ads showing traffic violations may invite penalty.,Security & Law Enforcement
724614843756601344,URGENT,yellow light jump due to front car hire signal dtp fined rs. 600 when asked challan is100 they asked complete target. please stop it.,Security & Law Enforcement
724616444642615296,URGENT,unnecessarily traffic jam on noida geeta colony link road deploying a barricades policeman just busy on their phone.,Security & Law Enforcement
724620216978780160,URGENT,"suspended driving license of 1st time offenders fr 3 months! ""3months"" for the 1st offense. that is so illogical to say the least.",Security & Law Enforcement
724636164183855104,URGENT,retweeted vaishnavi tambat ( now a days so many laws are being misused to frame innocent.,Security & Law Enforcement
724652979094171648,URGENT,dear shldnt this guy be booked 4malaigng image? wake up.,Security & Law Enforcement
724658638854455297,URGENT,daily my 30mins are wasted on gurgaontoll after 10. 30pm. can you please do something over it otherwise who will? its frustrating.,Security & Law Enforcement
724659223796285441,URGENT,"please be on alert might be possible that all d criminals have move ""to ur"" city.",Security & Law Enforcement
724661954716033028,URGENT,odd even odd even dobara is a total fail. picture taken at nehru place flyover at 7. 49 pm.,Security & Law Enforcement
724673975352201218,URGENT,open prostitution on hauz khas village road happens daily. kindly have it stopped. thanks in advance.,Security & Law Enforcement
724679819485679616,URGENT,this is what a drunkard driver did to an on duty cd volunteer at dwarka. please note the genture.,Security & Law Enforcement
724695004191420416,NORMAL,idea-provide a platform so that anyone can upload photo or voice message anonymously about (1/2).,Security & Law Enforcement
724760610055933953,NORMAL,show this picture to your parents. they will be happy.,Security & Law Enforcement
724763633712930816,URGENT,shouldn't sent to jail for posting fake image about ji. disgust. shame.,Security & Law Enforcement
724792671353589760,NORMAL,novelty worn off odd even dobara odd even only tedium/anger remains. no more popular eh?,Security & Law Enforcement
724796957806354432,NORMAL,two factor auth by sms / login alerts would have been easier to implement imo this is good too.,Municipal Governance & Community Services
724805948582297601,NORMAL,this ad presents its cars as night speedsters. kindly take note.,Security & Law Enforcement
724813726831001604,URGENT,under 18 driving 4 wheeler riding scooty and motorcycle shed be curbed at malls market schools area and also after 8 pm.,Security & Law Enforcement
724821300406030337,URGENT,hi i saw this van full of school kids driving on the wrong side in alaknanda at 7. 20 am today. please act.,Security & Law Enforcement
724830272957587457,URGENT,beacon light and siren skipping all traffic lights.,Security & Law Enforcement
724832818271010817,URGENT,does auto lpg cars are exempted from odd even rule.,Security & Law Enforcement
724836979930718208,URGENT,: your officials posted at gyarah murti are very helpful in helping elderly in road rage case happened at 6. 40 am.,Security & Law Enforcement
724841048258785280,URGENT,it's the history that burnt in angry comments fire at natural history museum. huge loss.,Security & Law Enforcement
724842140187152385,URGENT,effort to expedite the identification of unidentified deadbodies by better coordination through an application.,Security & Law Enforcement
724849403886997505,URGENT,hackers target ghmc website post sunny leoneâs pictures. have you seen it.,Security & Law Enforcement
724862667551326208,URGENT,mps continue to violate odd even rule. must take serious.,Security & Law Enforcement
724888361509474304,URGENT,that's the entrance to metro station at karkardooma. will you help clear the mess or busy with challans?,Security & Law Enforcement
724894798809804800,URGENT,where to cross road in rk puram. no zebra crossing left for pedestrians.,Security & Law Enforcement
724895764611223552,URGENT,at motibag red light circulation time is not uniform. traffic from shanti path required to wait about 6-7 minutes.,Security & Law Enforcement
724895978042568704,URGENT,before they get green light for about 30 seconds. better to install timer for this lights.,Security & Law Enforcement
724914955804368897,URGENT,5000277859 dated 31/10/15 i never received my due 49198 amount till now could you please provide an update when it will be?,Municipal Governance & Community Services
724915889359966209,URGENT,can you please take action against him or should i file a case in pune police station?,Security & Law Enforcement
724917113027219460,URGENT,please expedite return amount 49198 for me its huge money blocked for over an years.,Municipal Governance & Community Services
724938774900297728,URGENT,auto no dl 1r p6033 refused to go and misbehaved at nehru place. complaint registered at 100. odd even dobara.,Security & Law Enforcement
724941980522917888,URGENT,traffic jam on outer ring road from munirka towards rao tula ram flyover.,Security & Law Enforcement
724947850128429056,NORMAL,hats off to personnel who stand in hot sun to help us drivers. i wish they could solve the rao tula ram marg traffic problem.,Security & Law Enforcement
724957588966756353,NORMAL,"rt "" acp surinderjeet kaur urges all to report any crime against women.",Security & Law Enforcement
724958362320928768,URGENT,so odd even dobara was aimed at decongestant and bringing pollution under control! little respite. odd even fail.,Security & Law Enforcement
724958977889583104,URGENT,ring rd from sarojini nagar f/over to dhaula kuan jammed. terrible traffic odd even dobara a failure. not to forget d inconvenience.,Security & Law Enforcement
724962840541421569,URGENT,transport mafia has captured more than 80% of the roads in vishwas nagar area this has been informed to local authorities many.,Security & Law Enforcement
724962986746515456,URGENT,the red light at poorvi marg- under the flyover isn't working. please fix it. trafficpolice.,Security & Law Enforcement
724966478961885184,NORMAL,nagpur's effort to beat the heat at traffic signals is pure genius.,Security & Law Enforcement
724967136226107393,URGENT,i have registered lr no: 394691/2016 for my mobile robbed at rani jhansi statue jhandewalan right infront of cop.,Security & Law Enforcement
724991929805492224,URGENT,good coverage on nabalig driving. its high time should act in streets and roads.,Security & Law Enforcement
724997250108166144,URGENT,sir cng three tier auto passenger limit please tell me as soon as possible.,Security & Law Enforcement
725005598920577025,NORMAL,duty office depot is very dedicated always. alert; when everyone enjoy de do duties facilities. must be increased,Security & Law Enforcement
725009064837713920,URGENT,see punjabi bagh esi hospital stretch is jammed even in odd even days. why no action taken?,Security & Law Enforcement
725018710650531840,URGENT,our staff was not seen at bijwasan cisf camp junction despite orders which again led to massive traffic jam. yesterday they were seen.,Security & Law Enforcement
725073681982971904,URGENT,complained about a dj at too:32 am. no action till time. please stop it.,Security & Law Enforcement
725136223002595329,NORMAL,do you have authority to check cars and challan them? is taking this under cognizance? odd even.,Security & Law Enforcement
725141419611021313,URGENT,most common violations in early morning hours- red light jumping without helmet no seatbelt over speeding. what's d solution?,Security & Law Enforcement
725148453760847873,URGENT,on road next to tihar jail leading to hari nagar red light fuck me janakpuri a car is standing horizontally.,Security & Law Enforcement
725150031842566144,URGENT,i request to arrest him immediately. please take action.,Security & Law Enforcement
725158194696343552,URGENT,traffic signal plays lukka-chuppi with us at dwarka.,Security & Law Enforcement
725161697002942464,URGENT,smooth flowing traffic from chattarpur red light towards sultanpur.,Security & Law Enforcement
725177108738232320,URGENT,need your assistance in getting my stolen mobile back as negligible and disappointing response from our team.,Security & Law Enforcement
725177855420698625,URGENT,due to an accident at fly over towards jagatpuri shahdara huge mass has been gathered there causing obstruction in traffic flow.,Security & Law Enforcement
725187225462407168,NORMAL,appeal 2 citizens. carry bottle of cold water and give it 2 traffic police at juncos all over country.,Security & Law Enforcement
725195645078802436,URGENT,this bjp it cell terrorist openly owning up his love for terror org. time for to nothing in particular this thing in d bud.,Security & Law Enforcement
725197943859367936,NORMAL,heads off to you people. working so hard in all the weather just for our safety. à¤à¤ªà¤à¥ à¤¸à¤²à¤¾à¤®.,Security & Law Enforcement
725203294310785024,NORMAL,dear my phone was lost 1. 5 years back but i didn't get any information on that? can you please trace the same?,Security & Law Enforcement
725209186871721985,NORMAL,is this correct? do parties such like these have exemptions.,Security & Law Enforcement
725217316695236609,NORMAL,odd even dobara odd even was more of a knee jerk reaction to manage traffic snarls under pollution garb. rt.,Security & Law Enforcement
725236205667778561,URGENT,"car- dl4cab6334 model-honda city ""lost"" please contact 9717378123. odd even dobara.",Security & Law Enforcement
725260423361105920,URGENT,traffic road blocked in vasant kunj vasant valley school.,Security & Law Enforcement
725261249102118912,NORMAL,sir please see the link. 2 cops did a wonderful job!,Security & Law Enforcement
725261338918944768,URGENT,right now. on ashoka road if you are wondering what is violation. the car is parked on the pavement.,Security & Law Enforcement
725263826002669568,NORMAL,how many times do we celebrate real heroism? this time heroism was found in two cops! let's celebrate.,Security & Law Enforcement
725266003781914624,NORMAL,motivational awards should be announced daily for people doing outstanding efforts in the force. can suggest many options.,Security & Law Enforcement
725270345293422593,NORMAL,proud of you bhai for doing the duty to humanity forgotten by most of us.,Security & Law Enforcement
725294604887552006,NORMAL,went to debt today for o/s spoke to assessing officer felt good.,Municipal Governance & Community Services
725295578649751553,NORMAL,- may look into it. - i wish you had himmat application. response would have been better.,Security & Law Enforcement
725297748765888512,URGENT,drive should be started people using pressure and blow horns in cars and 2 wheelers which is creating lot of noise pollution in city.,Security & Law Enforcement
725307045071753216,URGENT,even cars running fearlessly on odd day how can v expect odd even dobara 2 be a success!,Security & Law Enforcement
725308833124503552,URGENT,does anyone know why the left into pragati maidan from sarai kale khan gets shut during traffic hours?,Security & Law Enforcement
725309407702044672,URGENT,i received a fraud call from this number 7463046463. he said that he was from rbi and wanted my at the moment details for at the moment verification.,Security & Law Enforcement
725322539975593984,URGENT,- for the sake of city sort out jwala heri traffic problems by making parking in single lane-.,Security & Law Enforcement
725327880830341121,NORMAL,autos refusing to come but believes that it's only and are evil.,Security & Law Enforcement
725331623386947585,URGENT,very pertinent question should answer who shouted 'bharat ki barbaadi' arrest.,Security & Law Enforcement
725341204745846784,NORMAL,which is already being given as 244a interest at 0. 5%p. m.,Municipal Governance & Community Services
725343719302508544,URGENT,jam packed go to bed nagar rehriwala captured road both side action why not taken yet. single const. avl,Security & Law Enforcement
725349504535396354,URGENT,senior citizen is helpless. fir-cd-pg-000054. 2 weeks since theft. no action from paharganj station. losing hope in dp.,Security & Law Enforcement
725350991659413504,URGENT,multiple raids in tamilnadu in secret. it is open truth that money in all constituency. no cases reg.,Municipal Governance & Community Services
725363764128784384,URGENT,waiting for 5 hours for filing a fir and your shoes denying the same don't understand the procedure,Security & Law Enforcement
725375482787581952,URGENT,dtc bus wrongfully parked in free left turn lane on red light aurobindo tow lodhi garden at 8 15 am,Security & Law Enforcement
725382141677195264,URGENT,its become a common fashion of black shield on the car mirror. n incomplete or without a number plate.,Security & Law Enforcement
725401987634855936,NORMAL,civil defense volunteers should have id cards tucked in their dress.,Security & Law Enforcement
725505335469969409,URGENT,traffic signal at vayusenabad on mb road is not working. may lead to traffic jam on mb road if not taken care of.,Security & Law Enforcement
725516132602499072,URGENT,sagayam ias has done a detail investigation of granite/mineral scam to the tune of 50k crores. no action why?,Municipal Governance & Community Services
725517144524365824,URGENT,two employees of nehru memorial museum and library arrested for allegedly stealing a dagger.,Security & Law Enforcement
725522703013187584,NORMAL,happy that someone has done a small beginning on the plight of traffic policemen. hard job and insults cc.,Security & Law Enforcement
725537875098480640,URGENT,truck has broken down at the start of nehru place flyover towards nehru place. requires urgent attention.,Security & Law Enforcement
725541053634338816,URGENT,i got this conversation forwarded by a friend. his id he mgt be having social media terror link.,Security & Law Enforcement
725542149534539777,URGENT,dear my it refund has been held-up due to a typing mistake error made by your debt and i was asked to pay outstanding tax which was 1/2.,Municipal Governance & Community Services
725543173607460864,URGENT,arrests two employees of national museum for stealing a dagger of heritage value from the museum.,Security & Law Enforcement
725548513795268609,URGENT,ips officer s nityananda to replace sk gautam in the transfer list to be out by today evening.,Security & Law Enforcement
725548680070189057,NORMAL,sir. found this car with odd number dl2c4r 9125 on even day at nh8,Security & Law Enforcement
725549102927224832,URGENT,all the 2012 batch ips officers except two serving in has been transferred out.,Security & Law Enforcement
725557815327088640,URGENT,differences between aap govt and lg office over appointment of dg tihar has led to the post vacant for 2 months.,Security & Law Enforcement
725560545873551360,NORMAL,will odd even apply if i take you turn from under rajokri flyover 2 go 2 ambience mall from iffco. gurgaon.,Security & Law Enforcement
725562071237165056,URGENT,vehicles parked on the main road sorrounding kkd courts causing jam.,Security & Law Enforcement
725566777757933568,URGENT,right now norway to go forward at dwarka more red light due to graminsewa. hectic.,Security & Law Enforcement
725567095669288960,URGENT,odd number car on even day at kibri place red light going towards sadar bazar road.,Security & Law Enforcement
725573858363760640,URGENT,no chalan on odd vehicles on even day traffic police people are just sitting in tree shadow!,Security & Law Enforcement
725575221231685632,URGENT,please please do something about the ever present traffic jams from uttam nagar to dwarka more metro station.,Security & Law Enforcement
725575991431569408,NORMAL,my brother name is arun tickoo his previous contact no 94960305641 his friend no is 9599922423 i am right now at jammu.,Security & Law Enforcement
725577041773387776,URGENT,the matter has been forwarded to for necessary action.,Security & Law Enforcement
725577176637120512,URGENT,vow what a traffic management system we have green light - 20 secs red light - 200 secs traffic jam to hoga hi. no action taken.,Security & Law Enforcement
725582649994186752,URGENT,now will say that we have no problem in granting bail to. kanhaiya kumar.,Security & Law Enforcement
725584934283309056,NORMAL,need 3 months to respond to a simple question. and let us keep faith in judiciary and police still.,Security & Law Enforcement
725585485490458625,URGENT,i request and to strongly follow goons of they can plan riots. congress planning riots.,Security & Law Enforcement
725603449186844673,URGENT,plis see this mormon humor is making fun of gandhiji plus take immediate action.,Security & Law Enforcement
725652267345543168,URGENT,can we complaint against uncovered construction in residential area causing unbearable breathing conditions?,Security & Law Enforcement
725680352354820097,URGENT,when will bhairon marg open in the evening its been more than a month.,Security & Law Enforcement
725681791898685441,NORMAL,here i am putting a smile on covering yet another long walk - back home. odd even dobara.,Security & Law Enforcement
725686808021970944,URGENT,so while the rule says that one can cross on amber you get hauled up and are made to pay a fine!,Security & Law Enforcement
725695255907987456,URGENT,traffic at standstill. uttam nagar. najafgarh road. please help.,Security & Law Enforcement
725699751883083776,URGENT,traffic is always an issue in peak hours here at noida more near new kondli due to non availability of traffic police 1/2.,Security & Law Enforcement
725704179524603904,URGENT,sir is there any possibility to stop people encroaching on govt. land in the name of security and safety?,Security & Law Enforcement
725707848869511168,NORMAL,stolen gold-plated dagger which was gifted to jawaharlal nehru by the saudi king in 1954 was recovered today by.,Security & Law Enforcement
725733564428357635,NORMAL,vehicle (not a pcr van) stops for a second act a traffic light. then floors it through the red. not surprising.,Security & Law Enforcement
725738790053097473,NORMAL,well done working tirelessly at around 9 at vasant kunj road. heart transplant ambulance given free way. bravo.,Security & Law Enforcement
725740103591665665,NORMAL,please watch this special episode and write your comments.,Security & Law Enforcement
725742328745435138,URGENT,on 5oct2015 cpc sent my income tax return for 2015 to gurgaon ao. no update from ao yet. no contact information available. please help.,Municipal Governance & Community Services
725751273144913920,URGENT,loudspeaker playing loud in pocket k sarita vihar at 11:48 pm! who has allowed this? please stop it!,Security & Law Enforcement
725755713147002880,URGENT,after 2 calls to pcr this loudspeaker nuisance still hasn't stopped at 12 midnight. how impotent you?,Security & Law Enforcement
725758445929025536,URGENT,3 calls made 2 pcr. still no action. loudspeaker still on. pcr says v only convey message cant ensure action. real sad state!,Security & Law Enforcement
725759580525858816,NORMAL,thank you made a call to 100 to report 4 boys in a car trying to intimidate me. very prompt response and follow up.,Security & Law Enforcement
725778750059720705,URGENT,alleged nexus between traffic cops and transporters stickers on windshield is the key sign. story very soon.,Security & Law Enforcement
725879932044324864,URGENT,after recreating crime scene in sherlock holmes style recovers dagger stolen from nehru memorial museum.,Security & Law Enforcement
725882371740962819,URGENT,major traffic jam from ber sarai flyover till munirka traffic alert due to a police barricade.,Security & Law Enforcement
725889197974929408,URGENT,signal not working on nizamuddin bridge ring rd t-point.,Security & Law Enforcement
725890284438085632,URGENT,use of scooty by school students in morning remains unchecked in rohini area.,Security & Law Enforcement
725891316438151169,URGENT,any action on cars violating this one did in d broad daylight.,Security & Law Enforcement
725903120929148929,URGENT,dtc bus break down at vidhan sabha metro station bus stop.,Security & Law Enforcement
725905983935934464,URGENT,police must review why complaints are not registered and take strict action.,Security & Law Enforcement
725912506779070464,NORMAL,arrested two thieves named sonia and vadra with stolen dagger with which they used 2 steel choppergate.,Security & Law Enforcement
725914123452575744,NORMAL,road carpeting vehicles on raja dahir sen marg-opp. d-148 east of kailash parked from long time.,Security & Law Enforcement
725915127527051264,NORMAL,shocking news the ministers in tn filing for so much money as income whats the source of income? is it potentially possible?,Municipal Governance & Community Services
725917414429356032,URGENT,road carpeting vehicles tractor parked improperly opp. d-148 east of kailash from last 5-6 days.,Security & Law Enforcement
725917931201163264,URGENT,sir there is a daily commuter horror on the great colony flyover. a permanent barricading has been installed there which. 2/2.,Security & Law Enforcement
725922144224321536,NORMAL,impossible. we are in democracy. they are wanting to create anarchy if this is true jai ho.,Security & Law Enforcement
725925515484221441,URGENT,why is police putting bricks at rtr flyover causing kms of traffic jam at 8 am,Security & Law Enforcement
725929303494389765,URGENT,live organs transported between two cities. green corridors formed by.,Security & Law Enforcement
725930028240756736,NORMAL,sir who is model officer under rti for office of dcp licensing and where is this office.,Security & Law Enforcement
725933757966905345,NORMAL,follow friday top influencers this week! have a great weekend :) >> get free?,Security & Law Enforcement
725948023100989440,URGENT,to get the same info but very sorry to say that they lack basic experience. please try yourself 18001801961. jai hind,Municipal Governance & Community Services
725951495405883394,NORMAL,it's funny how you act like you're the best department of police on twitter. how much did you earn in bribe today,Security & Law Enforcement
725954459293999105,URGENT,hour 56 a 4165 near jwala heri underpas and mcdonalds. overload and no cover. i have also sent pictures to ngt.,Security & Law Enforcement
725958155708952577,NORMAL,res. cm kejriwal pm has shared his educational docs on the website of please find d same. degree dikhao modi ji.,Municipal Governance & Community Services
725962282396737536,NORMAL,please tel and see ji that failure of laws on cops led to this in us learn from it.,Security & Law Enforcement
725972101027393536,URGENT,cng station near scope complex has blocked entire road causing traffic jam.,Security & Law Enforcement
725973930578694144,NORMAL,great. who takes care of road (politicians) licence centers people and dallas and traffic policemen?,Security & Law Enforcement
725978511530287104,URGENT,in no of cases return has been filed in sept and claimed refund but still the refund has not been issued by cpc.,Municipal Governance & Community Services
725978774630600704,URGENT,in no of cases return has been filed in sept and claimed refund but still the refund has not been issued by cpc.,Municipal Governance & Community Services
725984352090361856,NORMAL,go through this thread for very interesting data released by for ay 12-13 today.,Municipal Governance & Community Services
725987675677683713,NORMAL,fantastic work in cracking the nehru memorial museum robbery at teen murti house. left handed thief and all. congratulations.,Security & Law Enforcement
725987979127230464,NORMAL,pleasantly surprised to find that website has a well laid out and clutter free homepage.,Security & Law Enforcement
725989660439285760,NORMAL,congratulations for creating green corridor and saving lives in future many would donate organs including me keep up.,Security & Law Enforcement
725993766646104064,URGENT,fake number plate advocate sticker misused plz take immediate action! owner: nitish arora.,Security & Law Enforcement
726005977020010496,NORMAL,retweeted green tv à®à®¿à®°à¯à®©à¯ à®à®¿à®µ ( please.,Security & Law Enforcement
726006356919095296,NORMAL,retweeted green tv à®à®¿à®°à¯à®©à¯ à®à®¿à®µ ( please.,Security & Law Enforcement
726009408803590145,NORMAL,sir it act is not updated on department of revenue website. it is up to finance act 2011. please update.,Municipal Governance & Community Services
726009913357557760,NORMAL,employees provident fund will have an interest rate of 8. 8% says centre.,Municipal Governance & Community Services
726018842347098114,URGENT,assessment year 2011-12 waiting for outstanding demand to be clear. i have uploaded all documents in website in sep'15 1/n.,Municipal Governance & Community Services
726020732279504896,URGENT,because of this my return for year 2011-12 and 2015-16 on hold. transaction id - 2930244523 and 2451158671. please help. thanks.,Municipal Governance & Community Services
726022795675717634,URGENT,what is the status of traffic sentinel scheme? is it scrapped? why so much delay in rewarding volunteers?,Security & Law Enforcement
726031918022725632,URGENT,please try to remove encroachments from babarpur road.,Security & Law Enforcement
726033084601237504,URGENT,sir traffic lights from poorvi marg going towards r k puram under the rtr not working last 2days mess/big accident hazard,Security & Law Enforcement
726036691870441472,NORMAL,thank you 4 making tax data public. it will immensely help in fact based approach to nation building.,Municipal Governance & Community Services
726037912958152706,URGENT,traffic jams rtr not because of barricades-prevents cars butting in if single line for flyover no problem indiscipline reason.,Security & Law Enforcement
726040762954211328,URGENT,constant red light king pictures of cars over stop line;doing nothing when pedestrians crossing greenlight causing havoc.,Security & Law Enforcement
726041876122374144,URGENT,too much traffic jam. munirka to palam road. stuck from the last 20 minutes. odd even :(.,Security & Law Enforcement
726043497820770305,URGENT,just spotted this car near indraprastha metro station. odd even.,Security & Law Enforcement
726044972013768704,NORMAL,my post summarising some interesting take-aways from data released by today:.,Municipal Governance & Community Services
726057311362420736,NORMAL,follow friday take a look at this weekâs pictures. ff.,Municipal Governance & Community Services
726061845065388032,URGENT,even in no parking areas people have parked their cars causing traffic jam at connaught place! on summer vacation?,Security & Law Enforcement
726067639391510528,URGENT,30 hours since reporting theft of my car 3 visits to shalimar bagh police station fire yet to be registered.,Security & Law Enforcement
726078252414955520,URGENT,action will never be taken on two complaints forwarded by commissioner office itself?,Security & Law Enforcement
726098621003788288,URGENT,huge jams leading to fortis vasant kunj. inexcusable to have this sort of situation near a hospital. do your jobs!,Security & Law Enforcement
726111439941816320,URGENT,woman passenger in stopped at toll road 100 112 neither reachable. police constables nearby don't care.,Security & Law Enforcement
726232312770232321,URGENT,sovereign unnathi bldr don't pay vat etc. as per law seems ok wt only honest are harassed.,Municipal Governance & Community Services
726239165441007616,NORMAL,good morning being decent post no evil report evil.,Security & Law Enforcement
726256578412703744,URGENT,dear sir one fraud person or a group is doing fraud with common man in dwarka for rent accommodation (1/3).,Security & Law Enforcement
726256837348069376,URGENT,bunch of complaints are there for that person bit torrent he is still roaming freely and cheating people very often(2/3).,Security & Law Enforcement
726268573585272832,URGENT,it's official maha pays 40 pc of inc tax yet drought bad road infra issues. doesn't make sense.,Municipal Governance & Community Services
726271007162568704,URGENT,safesavaari has launched an application for women safety. need some help in connecting with.,Security & Law Enforcement
726275786664194048,URGENT,one of the rich in black money place in tamilnadu is thiruvannamalai. even highest premium for insurance. wakeup.,Municipal Governance & Community Services
726276036615397377,URGENT,24*7 trucks and buses are parked outside girls govt school east of kailash. police takes bribe.,Security & Law Enforcement
726277650998767616,URGENT,buses and trucks parked 24*7 outside girls govt school no. 2 east of kailash. insecure.,Security & Law Enforcement
726287106973286400,NORMAL,subject to 30%ecc supremecourt allows to buy 190 diesel vehicles for vvip security prisoners towing other vehicles etc!,Security & Law Enforcement
726287868130394112,URGENT,and talks about women safety. irony just died. show of a police station arrested for torturing a girl to death. shame.,Security & Law Enforcement
726291000054915072,NORMAL,sc allows to get its 190 diesel vehicles of 2000 cc and above.,Security & Law Enforcement
726292289987874816,URGENT,to pay 30% environmental compensation charge to buy spl diesel vehicles over 2000 cc. sc [ani].,Security & Law Enforcement
726292320660811780,URGENT,sho dinesh kumar of vijay vihar area arrested for torturing a woman to death. she committed suicide outside tees hazari crt.,Security & Law Enforcement
726292929329782785,URGENT,arrested his own inspector for torturing a woman to death. lady committed suicide yesterday. inspector dinesh kr posted as sho vijay vihar.,Security & Law Enforcement
726294148634927106,URGENT,it's more than 3 month of fire but no action by local police.,Security & Law Enforcement
726295656986476544,URGENT,attached picture of auto and driver. overcharging and rude behaviour. from aiims to. defence. colony.,Security & Law Enforcement
726296398874873856,NORMAL,regd of 2000 cc diesel vehicles allowed but only of on payment of green cess.,Security & Law Enforcement
726306120936120320,URGENT,many dtc bus and orange buses overspeed to 60 kmph and drive zigzag. please take note.,Security & Law Enforcement
726314589508378624,URGENT,please do the needful in uttam nagar due to fruit sellers and rickshaws we are facing huge traffic on daily basis.,Security & Law Enforcement
726315521549934592,NORMAL,sc allows djb to buy 250 water tankers 190 vehicles above 2000cc subject to 30%t ecc.,Security & Law Enforcement
726324624959614976,URGENT,my dad met an incident on way 2 anand vihar isbt. fir lodged with vivek vihar ps. can display picture provide feedback.,Security & Law Enforcement
726325175751467008,URGENT,why recruit 10th pass jats/gurjars when the majority population are uni graduates and english speaking.,Security & Law Enforcement
726326221148180480,URGENT,happy to detain you for hours but no provision for drinking water. tea/coffee. station canteen no fssai certification.,Security & Law Enforcement
726327603666128896,URGENT,money deducted ticket not booked by nor they are refunding can i register complaint online or i need to visit.,Security & Law Enforcement
726330545198739457,URGENT,in a first income tax data is made public. here are the key findings.,Municipal Governance & Community Services
726334509449273344,NORMAL,now compulsory yoga classes for thank you modiji. yoga. yoga every damn day. narendra modi.,Security & Law Enforcement
726337918244163584,URGENT,illegal construction by crpf inspector. dilbag khan need help urgently,Security & Law Enforcement
726344505188818944,URGENT,traffic congestion at kalkaji temple road towards okhla. breakdown of dtc bus. pass act asap.,Security & Law Enforcement
