tweet_id,organization,cleaned_tweet
727070734468653056,nepalpolice,my bike was stolen last year. its been found in agra but no action being taken by io assigned. report registered at jamia.
727071591469719552,trafficpolicenepal,dear sir / mam pls available helmet at right price when you challan then give helmet to you chan extra for helmet thank you.
727082788848078853,trafficpolicenepal,do we have road block near rajokri toward gurgaon?
727092106993504257,nepalpolice,please check this tweet i guess he has some information. just see.
727096299959554049,trafficpolicenepal,at about 4pm today at anand niketan drunk driver rams into parked ecoford. will a medical test be done?
727097157287714816,nepalpolice,receiving abusive calls from this number 9717692919 do something.
727101407757750273,trafficpolicenepal,sir how is the traffic between ashram to ashok vihar?
727102296983752704,trafficpolicenepal,1700 hours on 2nd may. jumping stop line at alaknanda.
727108428380819457,nepalpolice,lost my phone yesterday caught a confirmed thief gave him to police but he was released without even viewing the cctv footage.
727109494036033536,nepalpolice,no help from nearby pcr and ps mukherjee nagar nice try further investigated. it was a mobile but its only police we can seek help from.
727112220690227200,trafficpolicenepal,why no response about traffic sentinel application?
727115704768536577,trafficpolicenepal,dangerous sign board on flyover. can hit traffic if falls.
727117846212308993,nepalpolice,why are we being harassed by. because we are transporter. my cat was stopped at saket on the way back to ghaziabad.
727125205370310656,trafficpolicenepal,visiting hospital no concern about people traffic rules obeyed but mum not wearing helmet â. traffic update. challans.
727134103250829312,trafficpolicenepal,if people are going to take the cabs instead of self drive how will that help pollution or traffic issues. odd even dobara.
727135073263357952,trafficpolicenepal,sir please do something from the traffic police who standing whole day in this killing weather to clear the traffic.
727136008064634884,nepalpolice,the biggest cache didn't step would be to bring about such police reforms measures.
727138649209376768,trafficpolicenepal,police picket near lajpat nagar metro station. 2 constables standing on side. hardly any check. huge traffic bottleneck.
727175645336326146,irdnepal,liar - he was never a commissioner of -. looteri sonia.
727178380555243521,trafficpolicenepal,credit traffic cops on duty on roads please note more traffic cops shut be recruited more authority given.
727178980009345024,trafficpolicenepal,work hours should be restricted to 8 hours more staff with more authorities given is necessary.
727179391961288711,trafficpolicenepal,round the clock traffic cops are necessary to prevent early morning truck accidents too.
727181016004198404,irdnepal,"why ""system"" sleeps when people like a. mohan of andhra pradesh look up to 800 crores?"
727187619138953217,nepalpolice,look into this! near market at bangalore.
727188042184818688,trafficpolicenepal,very heavy traffic in dwarka more redlight before 1 hour no traffic police is here.
727208572325490688,nepalpolice,over 100 diesel-run taxi drivers booked by.
727227917101461504,nepalpolice,he was doing the job of so please forgive him. he could have dream of being a cop.
727230147082989568,nepalpolice,why judges are being constructed near district park a1 block paschim vihar?
727230804980580352,nepalpolice,ji. judges are being constructed in my area near district park a1 block paschim vihar.
727270529380573184,trafficpolicenepal,be the voice for your country/city on. my city through my eyes. my country through my eyes.
727327701514764288,nepalpolice,hi need information on what is the rule to run a pg accommodation in residential flats.
727328316080967680,trafficpolicenepal,taxi strike and chaos over green fuel being exploited by aap to justify odd even!
727328635074400257,irdnepal,why special discounts on cash transactions below 50k? can you provide an explanation?
727337325194260481,trafficpolicenepal,traffic light at new friends colony/maharani bagh t-point intersection is not working.
727346011702628352,trafficpolicenepal,please to install a sense of proper parking. this car was parked on the road and now other cars can't move out.
727347397400104960,trafficpolicenepal,police blocking my footpath again. now. transport bhawan exit. parliament street.
727348954556321792,irdnepal,pathetic state of affairs.
727350567044059136,trafficpolicenepal,please take actions now. your team has all excuses to ignore the complaints. what next?
727350922205007872,trafficpolicenepal,again the same vehicle in middle of the road. samachar apartments. vehicle stops in middle of the road.
727352081762402304,trafficpolicenepal,sir kanjhawala to pitam pura route par many rtv bases tinted glass. please remove black film and make challans. urgent. safe women.
727353153494994944,trafficpolicenepal,despite every report proving oddeven a failure how dtc buses can display it was successful!
727353154367528960,trafficpolicenepal,some protest at dnd flyway. entire flyway is jammed and choked.
727353795592626176,trafficpolicenepal,any idea how many day's more required to permanent open this bhairon road - thanks.
727353921925062656,trafficpolicenepal,too much traffic on mahipalpur flyover. is it due to deiselcarban protest? highly. irritating.
727354517377806336,trafficpolicenepal,massive traffic jam on nh8 not sure what causes such massive jam daily. is there a way 4 you guys to take some corrective steps.
727355172683321344,trafficpolicenepal,sir ji what happened on nh8
727356124387627008,trafficpolicenepal,no movement on nh8 towards gurgaon.
727356429733101568,trafficpolicenepal,dnd blocked again? again
727358008255111168,trafficpolicenepal,traffic from ashram to noida toll cars moving both ways on one way.
727359393768050689,trafficpolicenepal,so this is how the situation is handled.
727361134743822336,trafficpolicenepal,dnd tollway is in complete mess for 2nd day massive pile up on ashram carriageway.
727361189794082816,trafficpolicenepal,traffic mess on nh8 one hour plus same place.
727363119949971456,nepalpolice,this country can't enforce a simple taxi ban for no love or money! taxi protest. taxi protest.
727363363534213120,trafficpolicenepal,somebody help traffic is crazy on both noida and mahipalpur not fair to commuters.
727366744696745985,trafficpolicenepal,sir indraprastha apartment sector 14 rohini chowk red light not working. please repair urgent 3 may.
727372569666539520,trafficpolicenepal,we thought surge pricing was over!
727373329519140865,trafficpolicenepal,we block the road because we are the law. surajkund rd is it legal to block rd and cause jams? un smart city.
727375309822111744,nepalpolice,rt over 100 diesel-run taxi drivers booked by via.
727375560935018496,trafficpolicenepal,massive jam between shalimar bagh and shalimar village. traffic light dysfunctional. buses trucks ricks cars and all
727376212482367488,trafficpolicenepal,ekdam sahi! this might be the correct way to make the dumb government to listen voice of poors
727377632556277761,nepalpolice,looks like clear case of murder police inspector in house when woman journo allegedly jumped.
727378345487388672,nepalpolice,kindly check the tweets and the filth.
727383614455844864,trafficpolicenepal,ndtv's request is similar to saying please drive safely and have a drink if you can(again safely)just for trp.
727384337042300928,trafficpolicenepal,--karol bagh metro. time 11-55. standing on dtc bus stand. refused to move.
727391625027178496,trafficpolicenepal,thanks shri. rajendra singh asi for his support and guidance in our road safety drive.
727392303065759744,trafficpolicenepal,this is a problem at central school flyover andrews ganj. drivers taking an illegal turn.
727393215624564736,trafficpolicenepal,sir i wish to bring to your kind notice my grievance. i've been a victim of wrongful challan because of a non-working trafficlight.
727393724993404928,trafficpolicenepal,3/n non working traffic light at shani mandir patparganj.
727394599199592450,trafficpolicenepal,5/n my license has been impounded for 3 months and fine of rs. 1100 imposed on me. incident occurred on 28/4/16 8:22am shani mandir.
727399099020922880,trafficpolicenepal,cng cab drivers crying rails station traffic police charging invalid challans. people suffering. please check.
727399469747064832,trafficpolicenepal,from ito towards child porn road heavy traffic.
727403980062621696,trafficpolicenepal,sir what is the status of traffic on nh8 reports are disturbing in nature.
727407662749519872,trafficpolicenepal,sir at shadipur 3 lanes out of 4 are occupied by traffic turning towards naraina. this block the traffic going towardpatel ngr.
727411438545977344,nepalpolice,we work with to ensure street children are safe and not slip into crime. thanks.
727418426755403776,trafficpolicenepal,traffic at a stand still. uttam nagar west road.
727424309573083136,trafficpolicenepal,how is the traffic on nh-8 towards gurgaon. any blockage by taxi unions etc.
727438933408129025,nepalpolice,"please help with stridhan recovery for 38/16 details given via link <a href="" on twitter</a>."
727440013051351040,nepalpolice,crime branch and spl cell arrest 3 and recover 20 pistols 10 single barrel gun and 5000 cartridges.
727441037107576832,nepalpolice,tagging for action parent looking.
727445603257479172,nepalpolice,after and then also comes up with innovative ways to educate people!
727449309818429440,nepalpolice,another thullu caught by the way why suddenly cbi is in action against dal may kuch kaala hello
727453049497739264,irdnepal,online recruitment form not available on website. please help us.
727456933398102020,irdnepal,advisory for tax payers from.
727458749712064512,trafficpolicenepal,where is the traffic light at dwarka sector 9 crossing.
727465939399143424,nepalpolice,my friend got fraud call from the attached number for seeking existing insurance details.
727467104442658816,trafficpolicenepal,heavy traffic on moolchand brt. do something about it maybe? stuck here for almost 30 minutes now.
727467592953135106,trafficpolicenepal,can you please apprise about the traffic situation on the nh8 from ggn to del.
727472332139319296,irdnepal,is it tin num is not required for sweet shops? have a look on dehri's biggest sweet shop's bill.
727473355805343744,nepalpolice,it's not funny how often violate traffic rules - driving on wrong side turning without indicator etc.
727479192443453441,trafficpolicenepal,why can't we make 50 roads redlight free/one way during peak hours. it can be better solution than odd-even.
727488919789424641,nepalpolice,burglary at my cousin's home. is here investigating. their investigation team is here to collect the evidence.
727489653184585728,trafficpolicenepal,diesel cab plying at inderlok metro at 6. 50 p. m.
727500035156496384,nepalpolice,guys. please do something and let me know more details required
727513096567296000,nepalpolice,it is good time to go through nh8 oris there any problem at that route.
727516868211257345,trafficpolicenepal,traffic moving very slow from akshardham towards gandhinagar.
727530798203691008,trafficpolicenepal,please remove encroachment from gramin sewa from munirka main red light they are causing traffic jams.
727531205084758016,trafficpolicenepal,stop illegal metro feeder buses from mahipalpur to chhatarpur as they halt traffic movement just to get more passengers.
727534383112953856,irdnepal,every hope to get heard.
727554723583119360,nepalpolice,me hit by truck on date 15 april. i have submitted complaint on date 17th april but till date no any response from your side.
727576008920944641,irdnepal,who is sponsoring your business class tickets. it dept should cross check details.
727586174915719168,nepalpolice,2. can not live in a rented flat in a society? our society has a rule that states.
727623050489823232,irdnepal,it refund of approx 33 000 for fy 2015-16 still not received. i am employed post-retirement. wish basic things work better.
727688966984609794,nepalpolice,the plight of policemen well highlighted. police. administration.
727691865034653700,trafficpolicenepal,wrong side with besharmi please take some action 08:05 am / 04may16 near dharamshila hospital.
727693340314054656,trafficpolicenepal,please consider purchasing high quality video equipment 2 nab culprits and avoid pray for his speedy recovery.
727707323184099328,nepalpolice,breaking : special cell conducts raids 12 detained. terror link possible.
727708944592973824,nepalpolice,breaking : special cell conducts raids 12 detained. terror link possible. via.
727713097578889217,nepalpolice,arrested 12 terrorists (allegedly) of jaish mohammed from gokalpuri area
727715468145004544,nepalpolice,my friend getting call from 8757969668 claiming to be from naaptol asking to deposit 12500 so that they will deliver safari car.
727715945704230912,trafficpolicenepal,police barricade has resulted in this total chaos at kotla mubarakpur for last 3 days. please act.
727716163904491521,trafficpolicenepal,please get sanity back on this kotla mubarakpur road.
727716437587038209,nepalpolice,terror attackfoiled congratulations to for preemptive measure andarrest which avert big terror attack.
727716729523179520,trafficpolicenepal,it's the worst parked in main road kotla mubarak pur road - defence colony.
727718280304168961,trafficpolicenepal,10+ dtp for ito to preet vihar on empty roads but none to help traffic mess towards ito! daily.
727719812730851329,trafficpolicenepal,picture of the day â â.
727722426092683264,nepalpolice,well done
727729343175266304,nepalpolice,ib and busted a jaish-e-mohammed terror module active in the national capital.
727734114678411264,nepalpolice,police takes action on basis of intelligence input. has done good work-kiren rijiju on 12 suspected jem terrorists detained
727735319135670272,nepalpolice,big network of terror outfit jaish e mohammed foiled by spl cell in capital and up 12 suspects held sofar reports.
727735792748089344,nepalpolice,please look into this matter sir.
727737135852359680,nepalpolice,anti terror ops reaching capital. all we need is a new crop of encounter specialists for special branch.
727737563398672384,nepalpolice,seized explosives in good quantity from suspected jem terrorists- sources. interrogation continues. seems a big catch.
727746311995445248,nepalpolice,often get fake calls asking credit card details and threat. can you please crack them sir. maharashtra police.
727749346515664901,trafficpolicenepal,fruit vendors with their bullock carts stand at nh 24 in the evenings near mayur vihar 2 side block evening traffic.
727755042544074752,trafficpolicenepal,this cop in cp is harassing my driver without any fault. seized his license and rc for 3 months!
727756491135057920,irdnepal,please help my dad hasn't received it refund since 9 months. bad_e-governance.
727763826867843076,trafficpolicenepal,everyday there is traffic jam in front of okhla sabzi mandi due to rickshaw and thelas. do some solution.
727768180572225536,nepalpolice,great work by
727768610261897216,nepalpolice,thank? you
727769842229645313,nepalpolice,so no comments from to congratulate for todays terrorist arrest. he can only abuse them who work for us.
727770196505677824,nepalpolice,you guys are the best!
727770747616243712,nepalpolice,waiting the tweet of criticiaing. because they have arrested votebank of him.
727771481372033025,nepalpolice,congratulations. you work 24*7 for us. don't care for politicians who abuse you.
727771949187870720,trafficpolicenepal,can you solve traffic mess at mahipalpur to chhatarpur huge congestion due metro feeder buses its a mess.
727777990046814209,nepalpolice,it's sad that people won't understand the importance of this proactive action of dp. kudos.
727788378477973504,nepalpolice,if hd been under these terrorists well done never hd been captured but treated as guest.
727789354047823872,nepalpolice,sarai rohilla north distt. organised a free medical checkup camp thanks to and team.
727792868526428162,nepalpolice,sarai rohilla north distt. organised free medical checkup camp thanks to.
727802124168351745,nepalpolice,and detained 12 suspects who are linked to pakistan-based jaish-e-mohammed group.
727810417150468097,nepalpolice,breaking 3 suspected jaishe mohammed terrorists arrested by special cell sent to 10 days police custody.
727812733752717312,trafficpolicenepal,there are many autos parked randomly on both sides of malviya nagar metro station causing traffic chaos. this happens daily!
727812778883358721,trafficpolicenepal,my friends dl taken away by cop for crossing yellow signal stating as its new law by supreme court to take away the dl for 3mths.
727817591872458752,trafficpolicenepal,massive jam at defence colony flyover with no cop in sight to ease the traffic flow.
727829090950991873,trafficpolicenepal,why nehru place/defcol/ brt/ashram all need to go under repairs same time. just restrict alternate routes.
727830762112856064,nepalpolice,a job well done
727840433842327552,nepalpolice,jam at defence colony due to barricading by. any reasons for barricades?
727843372036149248,nepalpolice,will be interesting to revisit this story a year from now. whether this was a hit or a miss by spl cell.
727850270860804098,irdnepal,no proper responses given for the complaints regd in income tax sparsh web site can you please take proper action on it
727850865298530304,nepalpolice,another gang rape: accused arrested and sent to 14-day custody. gangrape.
727850950442942464,trafficpolicenepal,drive through ashram to noida is a breeze. is it due to diesel taxi ban?
727865844949127168,irdnepal,continuous assessments/scrutinies/ unjustifiable demands really make i wonder if honesty pays or costs!
727865900486021121,nepalpolice,finally got possession from mafias in gk after 2yrs of struggle. thanks to court justice orders and efforts.
727874532371890176,trafficpolicenepal,nizamuddin to moolchand traffic disturbed. heavy traffic jam. avoid this road.
727877094336802816,nepalpolice,congratulations for your alertness averted major terrorist attack.
727878143508287489,nepalpolice,proud of special cell alert team for saving us from 13 terrorists of jaish-e-mohammad. kudos!
727882655316856832,trafficpolicenepal,sir one car which caught fire last week is still lying at near akshardham mandir. please evacuate /remove it from there.
727889494351941633,trafficpolicenepal,when will you take action on metro feeder and gramin sewa at munirka hauz khas and mahipalpur?
727895944365137921,trafficpolicenepal,encroachment. of road at laxmi nagar leads to chaos and jam everyday please. address this issue
727898862036373504,nepalpolice,get that pervert arrested.
727904545460748288,nepalpolice,shouldn't. be able to get away with this
727904798243196929,nepalpolice,thousands come to criticise none comes to appreciate. thank you for arresting 13 terrorists and saving us from a huge attack.
727908473627811840,trafficpolicenepal,alto lxi. silver 2 men hit a bike and speed away at okhla. i've complained to 100 number. i sincerely hope something is done.
727908662753140737,nepalpolice,i want to thank as they caught 12 terrorists today. you guys are the reason we feel safe here. may god give more power to you â?
727911552007864321,nepalpolice,lost my wallet and atm card used unsuccessfully at id s1andi69 at 2020h today. can the indl be traced using cctv in atm?
727920860800094209,nepalpolice,special. cell arrests at least 9 suspected terrorist. jaishe. mohammed deoband.
727935625123364864,nepalpolice,hello sir this guy involved in harassment and threatened a woman to rape
727936238427103232,nepalpolice,rape women empowerment threatening a woman on twitter for rape.
727939787550679040,nepalpolice,1st degree fake 2nd degree missing so should give him a 3rd degree. degree. feku? ki
727946430086828033,trafficpolicenepal,paid 2. 8x surge price in tonight at cp-. odd even dobara. diesel.
727960581517479937,nepalpolice,my story for one how jaish-e-mohammed (jem) terror suspects were nabbed by special cell of.
728021609894817792,trafficpolicenepal,even doing good. good
728037222755098624,nepalpolice,my wallet lostandatm unsuccessfully used at bpcl shahdara hdfc at the moment id s1andi69. can you help in tracing culprit via cctv at atm?
728040711166136320,nepalpolice,have seen officers doing great effort in such emergency situations worth seeing.
728048252340310016,trafficpolicenepal,autos blocking 20-30 foot road opp. sangam vihar on mb road. autos (not in picture. ) parked at bus stop.
728051813392519168,trafficpolicenepal,if proper vigil was on number plates by faulty fancy small number plates tinted glass cars should be zero by now.
728053722048286720,trafficpolicenepal,hi am stuck in heavy traffic at ashram flyover onwards south. ex.
728060555211104256,nepalpolice,thanks more importantly he could have been a great dancer (side news). but.
728066336740401152,nepalpolice,so when is going to be picked up by for her forged degree?
728070015723798528,nepalpolice,dear please confirm whether this message is circulated by.
728076382576611330,nepalpolice,sir fir no. 013050 lodged in vasant kunj north when i check online status no record exist. please help me out.
728079242328612866,trafficpolicenepal,coming from east vinod nagar towards kale khan there is huge traffic at akshardham and nizamuddin bridge. please help.
728083218457464832,irdnepal,ultra-rich to declare cost of expensive assets too via.
728087242011381762,nepalpolice,a genuine shoutout to for nabbing jem 'sympathisers' it's not that easy as it sounds. real hard working research goes behind this.
728090119257751552,trafficpolicenepal,why no signboards or men placed near moolchand when dtp knows that flyover at defence colony under repair leading to huge jams.
728090765130272768,nepalpolice,disabuse should be arrested
728098357625806849,trafficpolicenepal,this car daily parked in bus lane at moti nagar bus stand. who is allowing its owner?
728100688908017664,nepalpolice,please check the tweet he is openly abusing a woman. if you can take the action we will be obliged.
728101990866124800,nepalpolice,there are so many more instances of success than failure of intelligence and police which don't get media attention. je m arrests.
728102757731700736,trafficpolicenepal,what if daughter was wt driver with out license/psvb illegal fled
728103645175123968,trafficpolicenepal,violation of permit overcharging driver with out licence/psvb. fled from police 1845 hours 4. 5. 2016.
728108428749508609,trafficpolicenepal,fled illegal swapped driver with out license/psvb. violation of permit overcharging.
728109160223539200,trafficpolicenepal,vehicles parked illegally on main road and surroundings kkd courts and hedgewar hospital.
728109536821661696,trafficpolicenepal,what if daughter was wt driver with out license/psv badge illegal
728112094025908224,nepalpolice,: danish woman testimony nails accused in.
728114905778298880,trafficpolicenepal,what if daughter was wt driver with out license/psv badge illegal fled
728116357129064448,trafficpolicenepal,what if daughter was wt driver with out license/psv badge illegal fled
728118979059847168,irdnepal,taxing troubles? 'e-nivaran' to ease pain via.
728121066581696512,irdnepal,over charging on water bottle they charged â¹125 for a â¹35 bottle. cc.
728126002950344705,trafficpolicenepal,heavy traffic from vikaspuri towards keshopur.
728128072784879616,trafficpolicenepal,what if 's daughter was wt driver with out license/psv badge illegal fled
728128098965684227,trafficpolicenepal,facing traffic issue daily at shemrock expert harkrishan nagar kindly deploy red light or traffic support.
728128668933853186,trafficpolicenepal,if daughter was wt driver with out license/psv badge illegal fled
728136072849297408,nepalpolice,hello i am sitting in keshav puram police stn and am being told to submit a written complaint instead of filing an fir.
728136543177580544,irdnepal,how tn politicians park their black money is with lead hospital textiles andjewellery shops builders pervert fincrs.
728136605853057024,trafficpolicenepal,illegal school cabs are easy to control at schools itself. very unsafe and unorganised.
728136927996567553,trafficpolicenepal,most people coming to school to drop kids violate most traffic rules in morning. kids see parents and feel breaking rules is fine.
728138418304094209,nepalpolice,entry to chandni chowk area choked because of these rickshaws. stall traffic right now.
728139173241061377,trafficpolicenepal,we are discussion on pollution traffic jam band on hsd vehicles. tractors slow moving with trolley are allowed in city or not.
728144397099929601,trafficpolicenepal,think logically the car and graminsewa have not stopped even after light is red. why evidence you want.
728150664103108611,nepalpolice,can i please get a online copy of fir 149/2016 of tilak marg ps? not able to track it online.
728159125679411201,nepalpolice,const. monu asi randhir singh charged us 4 dangerous driver van v mistakenly jumped traffic light asked for 1100 as fine (1/2).
728159247859482625,trafficpolicenepal,can game jam bpm sector losing end.
728159558917459970,nepalpolice,by their explanation every red light jump cues under dangerous driving is it right? that too ven we were driving at 30kmph (2/2).
728165871915425792,nepalpolice,why can't you organise a raid on gb rd 64.
728166407305756674,irdnepal,fact about. super thursday.
728169014195671040,nepalpolice,see the language of bjp supporters? they don't have guts to operate his own account! cc.
728184065870831617,irdnepal,exposed by for not ever being an it commissioner and stooges aol instant messanger where it hurts them the most; degree!
728202121972219904,trafficpolicenepal,this car hit a pedestrian woman at entry gate of shastri bhawan.
728204008767275008,nepalpolice,constable laughing a little singh and constable satish kumar barricading at bhishma pitamah marg. any reasons? huge traffic jam due to it.
728211109757394944,irdnepal,when a showroom opens in tamilnadu thousands of crores spent. how it is accounted. tomorrow one opens check.
728211483620970496,nepalpolice,very serious matter aap members using bbc picture to spread rumor on kumbh. dear please take proper action.
728219238905700352,trafficpolicenepal,heavy traffic at safdarjung airport flyover.
728223448271441920,nepalpolice,apparently these diesel cabs are fine
728224236960124928,nepalpolice,media parrots version for days. but won't ask them; why did they released tundra despite finding bombs?
728225757743480832,nepalpolice,"tomar demands same interrogation of modi like him by âarrest modi and ask him to locate du bathroom! ""."
728225842308993024,trafficpolicenepal,dtc bus broke down near ito heavy traffic jam.
728228889940656129,trafficpolicenepal,so many times i complaint against seelampur red light traffic condition are same no trafficofficerworking there. still traffic jam.
728229046375485440,trafficpolicenepal,traffic jam at cisf camp. please help.
728233634159697920,nepalpolice,2> sarvender pundir traveled from bijnor up for rohtak working there in dainik jagran.
728234036145971201,nepalpolice,not efficient enough? even for was delayed.
728250366379360256,trafficpolicenepal,- long jam on ashramstarting from beginning of ashram flyover when coming from nizamuddin side.
728252878473691137,nepalpolice,swamy rocks sonia shocks 10 jem terrorists caught red handed by salute sir sabhi original degree vale hain?
728254003734183936,trafficpolicenepal,check at dwarka sector 1 police post havin a dcp office you would see how flaunting rules in use footpath.
728254939730845696,nepalpolice,and after last tweet people mentioned in police complaint will do the nonsense more not aware isn't it? requests to stop torture don't work.
728255965208940544,nepalpolice,can we do something for madhuban chowk traffic that creates chaos daily.
728259116234383360,trafficpolicenepal,ridiculous coterie of auto rickshaws at greenpark metro playing only one their own terms. everytime.
728269491285557248,trafficpolicenepal,he take rupees 400 without any reason i have all document for bike and the threat me without any reason at uttam nagar.
728280571407835136,nepalpolice,need some urgent training in handling cricket/ipl matches going by their performance at kotla today.
728281132140105728,nepalpolice,personnel were completely clueless in allowing/disallowing fans/media/cheergirls from specific gates at the kotla.
728293768898564096,nepalpolice,its good that you comeback rajdeep quits twitter was not good. now please do fir2 2 find hackers.
728299140396896256,irdnepal,you lied you were never a commissioner of and defamed your own department. shame!
728309940465614848,nepalpolice,b block hastsal no reserve uttam nagar ps-dj in full sound. called 100. nothing happened.
728318215076466688,irdnepal,cbi investigation of sonia gandhi and manmohan singh must be concluded!
728335271574552577,trafficpolicenepal,odd even failed but the banning of diesel cabs is certainly a relief to ncr roads.
728372079175815168,nepalpolice,kudos to acted swiftly decisively rt seized pen drive reveals jem terror plans.
728401503191478272,trafficpolicenepal,passenger in loading vehicle at 6:30 wazirabad bridge.
728403477462835201,nepalpolice,"please security at nizamuddin around ""8 30"" pm."
728404170554912768,trafficpolicenepal,hi traffic signal not working near station georges school alaknanda. traffic jam will start building shortly.
728407962142773250,trafficpolicenepal,traffic snarl between devil and vayusenabad on mb road. will lead to massive jam if not taken care of soon.
728408788194168832,trafficpolicenepal,nobody seems to follow the signal at vayusenabad on mb road. when confronted they give a shrug abuse and move on.
728409063025876992,nepalpolice,this is what are good at. bloody bay.
728413585609764865,trafficpolicenepal,i've heard that there is protest planned by cab drivers around nh8 and kapashera border. is it true?
728419232598233088,trafficpolicenepal,need to prosecute such cars and drivers.
728422221350240256,trafficpolicenepal,got late to office today due to this stupid traffic jam at m. b road tigri t point. daily affair.
728425080775159808,trafficpolicenepal,jam at akbar road procession going from congress office.
728425093194522624,trafficpolicenepal,dtc redbus broken down at time of posting ashram flyover. traffic will be impacted. 08:50 am. police action required.
728429836168003584,trafficpolicenepal,kindly provide them with helmets so that they don't break traffic rules.
728430860114878465,nepalpolice,this cop manhandled a common man inn public for no reason.
728433292953845760,trafficpolicenepal,even in small towns. maximum people don't know the traffic rules. is there any education system for this.
728435217745108992,trafficpolicenepal,is it too much traffic from mahipalpur to shiv murti? or is it a moving traffic
728436374253150209,nepalpolice,maino when marching take right turn at that crossing- it leads to the parliament station cop station. scam queen sonia. scam queen on road.
728437424527790081,nepalpolice,jantar mantar sir trying create chaos. ask not get provoked not give importance be careful.
728443644118634496,nepalpolice,iaf conduct mock-drill day after bust local terror module aimed at targeting hindon air based on verge of. pathankot.
728446380348317698,nepalpolice,centre peeved with for linking terror suspects to jaish warns them not to implicate innocents i report.
728448378783158272,nepalpolice,"ipc 191 says ""providing any false information on oath is a criminal offence""so a/c 2 ipc191 12 the pass modi soon be arrested by"
728451577296486401,nepalpolice,sir at morning when my mama visiting to roorkee he take 3wheeler to visit busstand 3person included driver robbed his language.
728457450186113024,nepalpolice,why cant we take fire through whatsapp? reform. judiciary.
728458875901333509,trafficpolicenepal,who the hell is pedestrian? we donot care about zebra crossing.
728460540872249345,nepalpolice,total chaos on ashok road. total failure on part. why give permission on weekdays. why harass commoners. non sense tamasha.
728460882200551424,trafficpolicenepal,traffic lights never work. location: dwarka sector 18a.
728465816572715008,nepalpolice,we need police help to arrest our farji degree holder pm. and i tagged also. please help us.
728466647208497153,nepalpolice,detained sonia rahul and other congress leaders. march for democracy.
728467075191046144,trafficpolicenepal,huge traffic jam at rithala metro station light.
728467693997678592,trafficpolicenepal,dark stretches in dwarka are not safe for people.
728471423124054016,nepalpolice,request leaders to go to italian embassy rather than parliament street ps. its italian court not which exposed u.
728472631075209217,nepalpolice,don't only arrest them but send them in dungeon and blow baton on theirs backyard.
728501489556131840,trafficpolicenepal,thanks for not taking action. car is still there.
728502727177723904,nepalpolice,what was the need to use force against a former pm (dr. manmohan singh)? have we come down to this low a discourse?
728516237265928192,trafficpolicenepal,don't type please hesitate to take action. inspire heavy deployment at wazirabad bridge triple riders without helmet passing inadvertently.
728529025702854656,trafficpolicenepal,i have alternate solution for and pollution control other than oddeven rule let me get the opportunity to present.
728537217371496448,nepalpolice,irony is when got slapped by kashiram he first dialed to same whom he abuse 24*7.
728539361038479361,nepalpolice,a person called from 9931677018 at 4. 17pm and asked atm details. when i refused he abused me please enquire and book the fraudsters.
728544105249308672,nepalpolice,arrested a sitting minister in dramatic way. surely they can question pm modi on his degrees. am i wrong?
728547206651858944,trafficpolicenepal,your towing crane parked in a bad way at no parking zone. from where my car got towed 15 minutes ago.
728551458526789633,nepalpolice,beware: fraud call from 9430100852 asking about atm credentials.
728551621660016640,nepalpolice,forgotten him? he is dr. manmohan singh. under his rule you were identified as police force not puppet.
728556609086078976,nepalpolice,kindly teach a lesson to this sick abuse.
728560923611410433,trafficpolicenepal,the red lights at the crossing opposite to btw near jasola vihar are not working. please take action.
728562596236787712,trafficpolicenepal,slow traffic preet vihar to ito. avoid this route. you can take akshardham route to reach it on cp.
728563419264225280,irdnepal,the coffers of sales tax department running dry! taxes. maharashtra.
728563669630472192,trafficpolicenepal,no traffic police is deployed near under pass of mahipal pur fly over. people are jumping red light no actions are being taken.
728568448696000512,nepalpolice,this was heartbreaking today at the march for democracy our ex-pm who is 83yrs old was pushed by.
728576491114483712,trafficpolicenepal,to curb pollution you should focus on pollution checking of vehicles. vehicles are not being properly maintained and smoke excessively.
728579028244959233,trafficpolicenepal,massive traffic jam near bhikaji kama place.
728580197864210433,trafficpolicenepal,battery rickshaw daily blocks the main turn at dilshad garden metro station. no rules/line for them.
728596257938116609,nepalpolice,these abusers should be arrested! they are bullying people who have contradictory views
728599185013014528,trafficpolicenepal,bus broke down on jangpura flyover towards mathura road.
728610461411725312,trafficpolicenepal,over nizamuddin bridge plastic partition is designed for cycle rider is laid on road. please remove it from there.
728622600910311425,irdnepal,do you see any minimum threshold for notice. i got for 20 paisa. is this really an effort to work on from any sides?
728622957153525760,nepalpolice,singer was arrested by for allegedly slapping a doctor at a concert.
728633691115655168,nepalpolice,how are private people getting paid to use car pool through ola uber? is this allowed.
728646831614332929,nepalpolice,sho seemapuri not taking action on work stop notice( no. 2320 dated 18. 04. 2016) by edmc against illegal construction.
728653843219632128,nepalpolice,i just shaw afb post where 1 guy requesting for blood donation on paid basis i. m not sure its legal
728655199745789954,trafficpolicenepal,what is section 119/177 mva and it's current status? on fb page no one bother to reply same question. hope best answer from you.
728690376354111488,nepalpolice,minority witch hunting and false implication of youths busted by
728784267174498304,trafficpolicenepal,dl 9c m 7715 lady driver driving wrongly overtaking rush driving.
728799189837221888,trafficpolicenepal,numerous autos randomly parked in front of sainik farms gate no 1 causing utter traffic chaos. kindly send traffic team.
